,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-03-11 20:50:00,569.28,517.7791514344324,569.1850153009407,949.28,841.2418072182586,875.6143000978328
2019-03-11 20:55:00,552.26,504.4866397604767,555.6806612669378,937.68,835.6253666172282,870.0277299211208
2019-03-11 21:00:00,538.24,490.89158223006115,542.4090951881761,933.72,829.6639442235291,865.2513343638428
2019-03-11 21:05:00,523.24,477.0023956261869,528.1926678658667,927.7,823.3333337792915,858.9951562155082
2019-03-11 21:10:00,507.93999999999994,462.8278579646847,513.035794265832,921.4399999999999,816.606847576673,848.3010636609696
2019-03-11 21:15:00,491.21999999999997,448.3771421559252,497.17522272822555,912.8,809.455013912046,835.505580232845
2019-03-11 21:20:00,476.02,433.6598359654625,481.20303057976344,907.5799999999999,801.8452201851605,822.8253628891503
2019-03-11 21:25:00,460.91999999999996,418.68599767179626,464.9396487570871,903.3399999999999,793.7413177919702,809.7458632369853
2019-03-11 21:30:00,446.02,403.4661887708407,448.2717142574283,899.82,785.1031501127829,796.1834865956712
2019-03-11 21:35:00,427.98,388.01154877744693,431.7104558335898,887.3799999999999,775.8860262589342,782.9284097115491
2019-03-11 21:40:00,409.5,372.3338503354693,414.8616120930489,873.3399999999999,766.0400938756784,769.1902423651968
2019-03-11 21:45:00,394.28000000000003,356.44560302129577,398.1837318445554,870.36,755.509634632287,756.2499081243061
2019-03-11 21:50:00,379.21999999999997,340.3601457095335,381.5427407099755,867.3,744.2322286970127,743.3322398322509
2019-03-11 21:55:00,362.62,324.09178469754625,364.15956894473675,858.3799999999999,732.1378022701575,729.2377271276243
2019-03-16 14:25:00,426.46000000000004,392.3993525347209,422.5276886569719,882.76,769.9883136934986,764.5113978567399
2019-03-16 14:30:00,444.71999999999997,408.1625681617903,440.01859141323155,895.1,779.3234420899041,779.888464526472
2019-03-16 14:35:00,461.62,423.70058906160574,459.19149506317603,902.4799999999999,788.0776877450354,805.0982388255934
2019-03-16 14:40:00,478.6,439.00209092132354,475.2943678141671,909.24,796.2956899166421,814.5166592730834
2019-03-16 14:45:00,495.8,454.0563270791692,485.1104581547983,915.86,804.0175958966033,800.2475240748435
2019-03-16 14:50:00,510.43999999999994,468.8530530714348,502.3631568739766,918.1,811.2795776528782,820.1878730884
2019-03-16 14:55:00,527.6800000000001,483.3824940227771,522.565339621913,928.72,818.1142965370566,851.1726697133874
2019-03-16 15:00:00,544.38,497.6352883836124,536.1306595798688,935.0600000000001,824.5512924619113,854.0112916588503
2019-03-16 15:05:00,559.46,511.60246809763703,550.186038286535,936.5,830.6173363580265,858.9499627304684
2019-03-16 15:10:00,574.36,525.2754246290621,563.9614708033959,942.4399999999999,836.3367291231041,863.691726983134
2019-03-18 14:30:00,447.41999999999996,419.244033509243,397.6509443321093,825.28,781.9582443331193,593.1757805375379
2019-03-18 14:35:00,465.28000000000003,434.7554476345691,414.0595899911908,839.4,790.4321929114625,608.7111868979575
2019-03-18 14:40:00,482.84,450.02789157325844,430.1819767179145,848.9,798.3940178188668,623.8116540394533
2019-03-18 14:45:00,499.64,465.0508595708766,446.28745345866383,856.4399999999999,805.881362619565,639.0082813227584
2019-03-18 14:50:00,515.36,479.81431672476504,462.04222139621896,859.8399999999999,812.9281986813642,653.7665745709684
2019-03-18 14:55:00,529.74,494.30867156319874,476.4713792627366,864.2,819.5652486718312,663.6329811544521
2019-03-18 15:00:00,545.1400000000001,508.52472407218,490.25054650733466,869.7800000000001,825.8203409957209,671.6889956531792
2019-03-18 15:05:00,562.42,522.4536493136357,503.92842000767286,878.3399999999999,831.7187321674681,679.7039703341729
2019-03-18 15:10:00,578.04,536.0869663304173,517.060630977489,882.3799999999999,837.2833802617096,687.2514068880613
2019-03-18 15:15:00,592.52,549.4165118702231,530.6351774122767,888.18,842.535184995376,694.4495708661327
2019-03-18 15:20:00,612.6,562.4344355423734,544.0792048141734,893.9200000000001,847.4932053678439,700.8516059368113
2019-03-18 15:25:00,625.52,575.1331708339931,557.3873477806541,901.1,852.1748409242772,707.1630111825759
2019-03-18 15:30:00,639.46,587.505436769818,570.1437144299747,908.26,856.596001786053,713.0996275768795
2019-03-18 15:35:00,655.76,599.5442139884772,582.9280688620536,907.78,860.7712490198589,719.148300790287
2019-03-22 23:35:00,63.78000000000001,36.111316551035586,80.09628341301399,429.38,211.52234401936138,241.88561024399172
2019-03-22 23:40:00,51.2,24.781296104280614,64.76646116630126,383.08000000000004,160.30857180480697,202.6124084032422
2019-03-23 13:30:00,272.76,246.83413243253375,247.20327387391424,804.9,639.897317743741,510.7710285453908
2019-03-23 13:35:00,291.94,264.16902062524275,273.9846453915106,819.04,657.5737159777124,572.5374945507137
2019-03-23 13:40:00,311.74,281.4400188611026,293.2576952714324,833.8399999999999,673.9564790484757,591.252088847174
2019-03-23 13:45:00,331.12,298.624441607272,310.14922471863525,847.0,689.1668242703782,597.7282279447336
2019-03-23 13:50:00,350.0,315.7018679250583,328.38188822870626,859.0200000000001,703.3124155962614,612.1238447394055
2019-03-23 13:55:00,368.6,332.65372925255195,345.766734596855,869.5200000000001,716.4889223049167,630.5741080545331
2019-03-23 14:00:00,386.64,349.4630169510612,363.57679958299394,877.5600000000001,728.7814634816401,645.6037806306962
2019-03-23 14:05:00,404.26,366.1140172056412,381.090128697536,885.24,740.2658691818133,661.1375217159258
2019-03-23 14:10:00,422.34,382.59213158861536,398.1228601557369,893.5200000000001,751.0098197432346,679.1398742659021
2019-03-23 14:15:00,440.2,398.88370033956187,415.5198120202256,901.9799999999999,761.073821105448,693.3946208605928
2019-03-23 14:20:00,458.12,414.9758893612153,432.1022598876076,910.96,770.5120779407384,713.106643181238
2019-03-23 14:25:00,474.6,430.85657893740887,448.2329886933263,916.4,779.3732409200965,733.8675586269253
2019-03-23 14:30:00,491.78000000000003,446.5142720420954,465.43910399136803,923.36,787.7010582117956,747.336779927797
2019-03-23 14:35:00,508.26000000000005,461.93803906203743,482.5271686416047,928.8799999999999,795.5349535060798,760.6781334372009
2019-03-23 14:40:00,525.24,477.1174432314776,499.4467874785114,935.4200000000001,802.9105133423192,773.9404802211747
