AKA,ALF,ASA,BJC,BJF,BNF,CBF,CLD,CSA,CWA,DHF,DHL,DYB,ESD,FKD,FQA,GGF,GGS,HBG,HJA,HLA,HSF,HTF,JZB,LCA,LSA,LZD,MXF,NMD,NMG,PDF,QYA,QYF,SJM,SNF,SPD,SYA,SYB,THL,TYA,YCA,YGA,YTA
188.7,NaN,0,0,0,0,0,165,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
12.3,NaN,0,0,0,0,0,29.6,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,1.7,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,1.8,1.2,0,41.1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,29.6,0,0,1.4,15,0,0,0,28.9,1.6,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0.1,0,0
0,NaN,2.4,2.1,3.3,0,276.1,0,40.5,10.2,53.3,12.9,NaN,NaN,NaN,NaN,NaN,0,NaN,0,79.7,28.2,0,16.3,138.8,0,-1.7,0,135.3,65,0,35.4,NaN,NaN,0,NaN,NaN,0,32.3,NaN,6.3,0,41.7
0,NaN,51.7,4,14.1,7.3,385.3,0,162.9,163.2,295.2,80,NaN,NaN,NaN,NaN,NaN,36.3,NaN,37.9,198.6,73.9,35.6,59.2,217.1,0,91.2,-1,260.7,135.8,42.1,274.1,NaN,NaN,57,NaN,NaN,17.7,290.2,NaN,41.9,32.7,339.4
2.3,NaN,272.9,8.9,27.1,117.6,605.5,1,448.9,346.1,528.5,212.8,NaN,NaN,NaN,NaN,NaN,108.9,NaN,222.7,405,232.3,279.9,94.6,266.4,47.9,279.2,21.6,381.2,240.8,370.4,487.1,NaN,NaN,99.7,NaN,NaN,229,476,NaN,46,96.2,502.8
53.5,NaN,452.8,31.7,35.1,441.3,788.4,71.3,629.6,548.7,749,269.6,NaN,NaN,NaN,NaN,NaN,541,NaN,452,665.1,248.6,494.3,315.9,375.6,450.7,477.3,247.8,526.2,378.6,604,667,NaN,NaN,368,NaN,NaN,98.4,670,NaN,88.5,226.7,678.3
161.6,NaN,711.5,29.1,78.6,620.8,569.7,176.7,754.3,739.6,931.4,255.1,NaN,NaN,NaN,NaN,NaN,694,NaN,380.6,244.3,973.3,731.4,446.4,1062.3,576,665.4,530.4,650.3,456,425.4,837.9,NaN,NaN,581.4,NaN,NaN,335.7,845.9,NaN,65.4,284.3,809.8
247.9,NaN,738.9,62.7,72.8,794.4,1066.9,323.1,909.8,984.8,1052.3,218,NaN,NaN,NaN,NaN,NaN,843.6,NaN,375.2,326.6,300.2,1000.7,413.3,988.8,764.4,818.8,736.6,609.2,788.6,866,920.5,NaN,NaN,316.9,NaN,NaN,850.1,954.8,NaN,214.4,951.6,927.7
359.1,NaN,814.8,102,82.6,932.7,1001.1,462,951.5,956.7,1088.1,176.8,NaN,NaN,NaN,NaN,NaN,939.8,NaN,645,494.3,239.3,1095.5,377.6,404.5,967.5,931.7,898.8,671.9,927.7,1039.5,953.1,NaN,NaN,350.7,NaN,NaN,982.1,906.3,NaN,65.7,1073.6,984.7
454.8,NaN,841.6,61.9,141.5,997.2,940.9,587.9,939.5,977.8,1068.4,482.5,NaN,NaN,NaN,NaN,NaN,970.4,NaN,1045.1,307.9,1064.2,1045.4,285.2,531.5,1084.9,994.3,993.6,490.5,723.3,994,991.1,NaN,NaN,268.7,NaN,NaN,1006,934.2,NaN,594.9,1034.3,969.4
198.9,NaN,115.9,26.1,113.9,176.9,807.8,691.3,880.9,836.8,1007.4,645.1,NaN,NaN,NaN,NaN,NaN,927.6,NaN,1025.8,218.4,884,1015.8,995,782.6,1123,988.6,1060.9,378.1,423.2,639.5,898,NaN,NaN,229.8,NaN,NaN,977.6,499.6,NaN,92.5,1017.2,918.8
53.2,NaN,320.1,132.4,19,906,731.8,762.9,589.4,885.7,816.6,595.2,NaN,NaN,NaN,NaN,NaN,899.6,NaN,559.5,850.4,737.9,900.8,814.9,224.3,511.2,929.5,1063.5,195.2,605.1,801.9,731.4,NaN,NaN,172.4,NaN,NaN,891.5,540.8,NaN,41.2,207.4,704.1
162.1,NaN,221.4,54.5,21,112.8,245.6,661,539.6,740.5,609,592.1,NaN,NaN,NaN,NaN,NaN,775.4,NaN,776.5,202.5,78.7,823.5,234.3,443.8,215.7,819.6,372.5,368.3,207.8,292,549.4,NaN,NaN,487.9,NaN,NaN,762,578.9,NaN,309,705.1,200.5
112.4,NaN,567.1,28.5,33.7,77.4,80.6,482.2,438.5,546.9,298.6,121.1,NaN,NaN,NaN,NaN,NaN,146.3,NaN,567.2,187.6,114.1,541,136.9,32.1,292.6,655.9,525.2,229.8,157.2,497.5,231.7,NaN,NaN,454.9,NaN,NaN,545.9,174.3,NaN,20.2,522,186.9
60.3,NaN,129.8,5.6,5,85.1,31.8,337.7,76.6,269.7,55.2,31.8,NaN,NaN,NaN,NaN,NaN,70.9,NaN,129.9,145.3,58.9,342.3,45.7,26.4,662,471.5,620.3,82.8,90,148.9,56.5,NaN,NaN,210.9,NaN,NaN,323.1,68,NaN,185.9,299.5,167
185.5,NaN,162.9,8.5,-0.1,27.7,0,181.9,8.2,49.8,0,1.6,NaN,NaN,NaN,NaN,NaN,51.8,NaN,49.2,75.7,0,59.5,1.5,-2.2,181.4,260.1,408.5,15.7,10.3,48.7,0,NaN,NaN,43.5,NaN,NaN,96,4,NaN,21.2,39.6,0
341.1,NaN,20.5,0,0,0,0,129,0,26.2,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,233.7,33.7,NaN,0,0,0,0,NaN,NaN,4.7,NaN,NaN,0,0,NaN,0,-2.2,0
106,NaN,0,0,0,0,0,8.7,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
19.2,NaN,0,0,0,0,0,1.6,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,3.7,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0.7,18.8,0,46.4,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,36.6,0,0,4.1,88,0,0,0,1.4,0.2,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,5.4,0,0
0,NaN,6.9,7.6,60.3,0,271.3,0,26.2,0,47,35.4,NaN,NaN,NaN,42.6,NaN,0,NaN,0,105.5,22.1,0,16.7,249.9,0,-2.1,0,11.2,46.1,0,35.8,NaN,NaN,0,NaN,NaN,0,37.4,NaN,106.9,0,63.6
0,NaN,93,93.7,154.6,10.6,401.2,0,115.2,151.6,294.1,141.2,NaN,NaN,NaN,129.5,NaN,31.9,NaN,37.8,270.9,40.5,29.7,17.2,467.3,0,78.5,-2.2,22.2,109,28.2,269,NaN,NaN,22.9,NaN,NaN,26.3,170.7,NaN,280.9,120.5,267
6.5,NaN,270.8,35.9,310.7,94.1,533.2,-0.6,334.8,348.4,518.7,314.7,NaN,NaN,NaN,214.5,NaN,57.3,NaN,233.9,435.7,50.1,262.4,47.2,655.3,34.6,247.2,25.9,12.2,241.8,77.5,424,NaN,NaN,47.6,NaN,NaN,221.7,476.7,NaN,460.6,322.9,507.1
77.5,NaN,441.9,146.3,558.2,211.1,782.3,47,454.3,558.6,743.4,807.8,NaN,NaN,NaN,553.2,NaN,472.4,NaN,451.5,526.9,683.7,480.4,71.9,680.6,222.4,442.2,302.5,29.4,237.5,198.8,683.4,NaN,NaN,529.4,NaN,NaN,525.1,711,NaN,625.7,517.5,611.1
218.2,NaN,600.9,684.1,679.8,617.4,973.7,162.4,562.6,740.9,926,194.7,NaN,NaN,NaN,572.4,NaN,671.2,NaN,761,429.1,845.5,682.5,353.1,778.3,264.7,698.6,527.6,365.8,452.3,503,721.6,NaN,NaN,719.8,NaN,NaN,758.7,350.2,NaN,414.7,702.9,830.2
474.3,NaN,719.8,807.1,300,777.6,948.8,304.9,407.7,877.6,882.7,419.7,NaN,NaN,NaN,930.3,NaN,831.7,NaN,338.3,316.3,966.3,360.6,299.6,599.3,336.7,819,729.2,72.8,180.1,332.5,904.8,NaN,NaN,875.8,NaN,NaN,908.5,399.6,NaN,499.6,853.4,846.4
653.1,NaN,806,494.9,155.6,957.9,950.8,436.8,590.3,965.7,1094.2,330.2,NaN,NaN,NaN,920.3,NaN,929.6,NaN,1127.4,517.2,1071.6,485.5,339.7,515.4,918.4,894.1,891.3,125.7,45,1087,995.8,NaN,NaN,984.3,NaN,NaN,958.4,667.7,NaN,427.9,267.5,926.8
771.3,NaN,844,917.6,185,975.2,900.8,611.5,693.4,994.2,1075.4,487.6,NaN,NaN,NaN,809.5,NaN,943.1,NaN,407.6,522.2,924.1,226.2,74.3,357,692.3,607.5,988.4,463.6,192.9,1089.1,840.9,NaN,NaN,1025.7,NaN,NaN,997.7,718.8,NaN,993.5,1044.5,968.4
873.3,NaN,217.6,257.7,139.9,1036.6,788,483.7,465.2,955.6,720,447.4,NaN,NaN,NaN,856.7,NaN,948.1,NaN,1095.5,720.5,873.3,616.5,177.2,604.6,1147.8,559.1,1034.8,352.5,201.4,425.2,1003.3,NaN,NaN,1012.5,NaN,NaN,981.4,705.7,NaN,881.8,507,810.4
898.2,NaN,814.8,86.4,106.2,888.7,634.5,391.8,512.9,871,804.6,834.7,NaN,NaN,NaN,706.7,NaN,991.6,NaN,943.8,296.8,789.7,1053.5,182.4,496.4,1109.3,399.3,870.7,118,100.6,931,236.4,NaN,NaN,926.2,NaN,NaN,909.6,486.5,NaN,683.7,296.7,628.3
899.6,NaN,667.5,127.2,64.2,723.8,135.7,291.6,674.2,735.4,561.9,383.6,NaN,NaN,NaN,510.5,NaN,841.3,NaN,897.6,573.6,573.8,553.9,0.6,101.6,1176,313.3,1054.1,73.5,223.3,743.1,548.1,NaN,NaN,787.3,NaN,NaN,732.2,538.7,NaN,510.9,672.3,531.3
284.9,NaN,24.7,208.4,92.2,540.5,204.5,177.5,203.3,107.2,154.2,322.9,NaN,NaN,NaN,280.6,NaN,185.4,NaN,663.2,384.7,260,258.9,44,151.7,322.5,777.6,866,62.9,262.4,595.2,316.7,NaN,NaN,598.4,NaN,NaN,536,357.8,NaN,339.9,504.4,329.4
450.7,NaN,146.2,112.5,46.1,107.3,136.8,119.8,191.5,90.9,52.5,128.1,NaN,NaN,NaN,107.9,NaN,102.7,NaN,364.3,78.4,48.8,320.9,16.2,27.2,187.6,464.7,484.8,144.8,228.2,182.3,37.3,NaN,NaN,377.4,NaN,NaN,313.6,51.8,NaN,100.9,120.1,174.2
63.8,NaN,144.3,13.9,1.4,21.9,0,55.6,22.5,167.6,0,4.6,NaN,NaN,NaN,3.8,NaN,36.9,NaN,55.7,48.6,0,54.4,5.3,-1.6,101.1,149.2,395.3,36.8,2.6,37,0,NaN,NaN,42.2,NaN,NaN,94.1,5.1,NaN,15.5,45.3,0
194.5,NaN,15.5,0,0,0,0,74.5,0,14.6,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,54.1,29.8,72.7,0,0,0,0,NaN,NaN,7.2,NaN,NaN,0,0,NaN,0,-3.3,0
61.3,NaN,0,0,0,0,0,83.4,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
57.7,NaN,0,0,0,0,0,15.9,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0.6,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0.5,15,0,32.1,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,24.1,0,0,3,33.2,0,0,0,2.9,1.9,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,1.5,0,0
0,NaN,6.5,4.7,33,0,232.3,0,55.6,0,43.5,47,NaN,NaN,NaN,108.2,NaN,0,NaN,0,111.7,27.8,0,62.8,145.4,0,-0.5,0,9,19.3,0,35.8,NaN,NaN,0,NaN,NaN,0,95.9,NaN,24.2,0,31
0,NaN,101.6,90.9,64.4,20.2,438.4,0,262.2,0.8,279.6,253.1,NaN,NaN,NaN,284.1,NaN,19.4,NaN,34,95,94.3,41.8,63,369,0,14.5,-0.6,24.8,146.3,16,254.5,NaN,NaN,32.1,NaN,NaN,16.8,287.7,NaN,-0.2,121.1,235.8
3.9,NaN,286.1,180.8,613.9,113.4,636.9,-1.1,457.5,8,561.7,504.5,NaN,NaN,NaN,477.3,NaN,52.1,NaN,215.4,91.5,106.1,268.9,431,549.7,18.7,24.6,26.3,104.9,516.5,61.5,467.9,NaN,NaN,117.3,NaN,NaN,221.5,491.5,NaN,6.7,314.6,485.9
96.3,NaN,456.8,85.2,528.1,142.8,785.2,34.5,637.6,533.4,774.7,753.8,NaN,NaN,NaN,732.9,NaN,97.3,NaN,428.9,167.9,641.9,477,294.2,452,95.1,52.9,99.3,146.9,636,193.7,666,NaN,NaN,427.6,NaN,NaN,61.5,672.3,NaN,35.4,388.9,670.6
259.6,NaN,611.7,391.5,300,434.3,833.7,133.1,797.9,727.8,992.5,799.8,NaN,NaN,NaN,577.5,NaN,270.6,NaN,381.5,575.9,856.9,687.7,398.2,692,209.3,122.5,367.1,461.4,863.9,548.7,810.3,NaN,NaN,747,NaN,NaN,724.2,827.2,NaN,244.3,673.2,825
445,NaN,738.5,699.1,1135.8,568.7,978.7,373,908.4,868.6,1151.3,924.3,NaN,NaN,NaN,356.1,NaN,673,NaN,378.6,320.9,953,541.2,157.5,381.8,224.7,130.2,200,433.2,299.8,921.5,961.2,NaN,NaN,941.9,NaN,NaN,1020.6,945.2,NaN,643.8,841.6,935.1
633.8,NaN,824.9,447.2,955.1,710.3,933.1,722,954.9,1143.5,1104.7,989.6,NaN,NaN,NaN,369.3,NaN,753.1,NaN,1020,381.6,1032,1071.9,94.1,848.1,315,229.8,859.5,534,1037.2,665.1,982.9,NaN,NaN,1012,NaN,NaN,1030.8,965.1,NaN,637.1,443.6,944.6
774.5,NaN,862,637.2,910.5,825.2,896.6,640.4,908.8,685.3,261.3,973.3,NaN,NaN,NaN,343.8,NaN,770.7,NaN,1109.3,271.4,1056.9,1084.3,69.2,744.8,388,428.7,1048.9,324.7,961.3,661.7,497.1,NaN,NaN,1080.7,NaN,NaN,1008.9,943.9,NaN,916.3,329.3,963.7
1002.5,NaN,844.9,305.1,401.6,787.1,844.6,877.3,841.3,1106.1,984.9,952.6,NaN,NaN,NaN,835.9,NaN,672.6,NaN,431.3,417.6,843.6,393.5,574.9,590,1254.4,998.1,476,639.5,915,354.8,850.6,NaN,NaN,939.8,NaN,NaN,983.2,780.7,NaN,852.5,45.3,872.1
963.8,NaN,765.3,381.8,136.9,968.4,640.1,1066.4,667.6,539.4,786,334.5,NaN,NaN,NaN,743.5,NaN,581.9,NaN,1082.7,434,713.9,369.4,13.9,486.4,1108.7,895.4,256.3,300.9,818,941,216,NaN,NaN,847.3,NaN,NaN,885.6,725,NaN,728.4,4.6,735.1
929.1,NaN,649.4,435.6,66.3,796.2,439.1,446.6,539,223.3,675,584.3,NaN,NaN,NaN,378.5,NaN,674.4,NaN,870,337,164.4,880.4,11.4,186.2,984.2,812.5,147.1,289.9,677.5,840.5,261.5,NaN,NaN,862.7,NaN,NaN,739.6,541.6,NaN,227.3,14.1,543.6
850.8,NaN,497.8,146.3,81.7,563.2,191.1,508.6,269.7,228.3,192.6,334.7,NaN,NaN,NaN,306.2,NaN,187.5,NaN,326.7,91.1,182.8,650.6,5.4,73.8,854.2,698.4,149.1,314.8,500.1,665.3,308.6,NaN,NaN,790,NaN,NaN,542.7,317.5,NaN,209.6,14.8,333.2
763.2,NaN,321.1,36.5,11.1,191.7,117.6,354.5,67.6,162.2,64.1,125.9,NaN,NaN,NaN,113.7,NaN,135.1,NaN,330.2,37.8,56.7,414.6,0.3,27.4,692.2,491.8,126.2,138.8,313.7,345.3,14.2,NaN,NaN,196.8,NaN,NaN,323.8,50.5,NaN,84.1,10.9,128.3
511.5,NaN,147,19.3,0.3,25.9,0,287.7,13,46.9,0,2,NaN,NaN,NaN,7.9,NaN,41.2,NaN,45.4,-2.2,0,57.2,0,-1.2,129.2,233.4,145.6,14,132.4,100.5,0,NaN,NaN,108.2,NaN,NaN,98.5,3.9,NaN,27.5,8.3,0
414,NaN,10.2,0,0,0,0,214.9,0,5.2,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,43.1,40.7,7.7,0,0,0,0,NaN,NaN,38.6,NaN,NaN,0,0,NaN,0,-0.7,0
120.3,NaN,0,0,0,0,0,210.8,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
25.4,NaN,0,0,0,0,0,30.2,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0.5,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,4.6,18,0,40.8,0,0,0,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,19.6,0,0,2,14.8,0,0,0,13.9,1.8,0,0,NaN,NaN,0,NaN,NaN,0,0,NaN,0.9,0,0
0,NaN,7.8,21.6,84.2,0,243.4,0,49.5,0,40.3,51.7,NaN,NaN,NaN,151,NaN,0,NaN,0,52.9,20.2,0,53.2,125.3,0,-0.3,0,107.3,71.4,0,32.2,NaN,NaN,0,NaN,NaN,0,72.8,NaN,40.2,0,43.8
0,NaN,93.9,108.4,142.1,6.4,424.2,0,199.3,79.9,280.1,279.5,NaN,NaN,NaN,352.8,NaN,12.9,NaN,34.6,157.4,46.1,30.4,139.7,364,0,28.6,-0.5,124.3,271.6,34.7,263.7,NaN,NaN,34.9,NaN,NaN,34.3,254.8,NaN,178.9,0,254
6.2,NaN,145.2,155.8,110.2,97.1,604.2,0.6,266.5,125.4,511.9,211.4,NaN,NaN,NaN,510,NaN,51.8,NaN,232.3,176,73.5,287.3,123.3,556.5,52.6,270.8,16.8,166.5,421.7,289.1,466.7,NaN,NaN,99.1,NaN,NaN,193,439.7,NaN,512.9,1.1,423.7
101.7,NaN,451.9,132.7,158.2,349.5,791.1,47.9,602.4,49.1,736.6,600,NaN,NaN,NaN,791.1,NaN,68.2,NaN,458.1,232.1,148.8,502.8,197.7,541.8,391.8,482.5,20.1,177.2,608.2,152.5,672.8,NaN,NaN,482.2,NaN,NaN,536.9,661.9,NaN,160.6,9.8,647.7
263.5,NaN,364.5,328.3,249.4,517.5,1017.5,315.3,622.6,195,930.2,614.4,NaN,NaN,NaN,848.8,NaN,196.5,NaN,732.3,250.6,140.5,726.3,224.9,344.8,331.2,626.5,71.3,265.6,496,112.4,831.5,NaN,NaN,726.5,NaN,NaN,842.6,829.7,NaN,225.7,3.6,812.5
450,NaN,395.2,216.1,254.7,550.2,975.6,519.6,906.7,194.5,1039.4,594.6,NaN,NaN,NaN,908.7,NaN,347.8,NaN,1015.7,288.8,991.6,865,253.5,863,568.8,804.3,196,283.2,315.3,534.7,929,NaN,NaN,941.5,NaN,NaN,142.5,908.8,NaN,760.9,7.1,874.5
634.6,NaN,400.5,248.9,374.7,608.4,1001.6,711.7,643.5,263.6,1082.7,1015.6,NaN,NaN,NaN,1017.9,NaN,426.7,NaN,375.3,582.7,867.9,885.5,227.1,477.3,828.9,825.2,264.6,275,153.5,940.7,1026.4,NaN,NaN,1195.8,NaN,NaN,998.1,1004.7,NaN,474.1,12.2,978
766.1,NaN,404.3,391.1,540.4,278.3,1086.8,871.7,1003.2,255.6,1081.8,1000.5,NaN,NaN,NaN,968.7,NaN,509,NaN,437.9,391.3,312,1002.4,904.9,378,1056.8,882.7,148.3,538.2,272.2,751.7,1010.2,NaN,NaN,1134.9,NaN,NaN,1011.7,900,NaN,332.2,51.6,947.4
864.6,NaN,502.7,776,93.9,113.9,1035.9,976.8,663.2,218,984,420,NaN,NaN,NaN,880.6,NaN,112,NaN,1027,305.7,1050.4,1096.5,94.7,583.3,1110.3,940.4,249.3,347,501.2,1065.3,878.8,NaN,NaN,720.1,NaN,NaN,983.9,599.6,NaN,78.3,120,876.2
910.4,NaN,612.7,600.5,113.6,49.1,234.4,1019.5,404.4,290.3,905.4,642.9,NaN,NaN,NaN,750.9,NaN,100.9,NaN,855,82.3,382.1,969.6,287.9,348.3,1044.5,329.8,494.4,260.7,811,873.6,759.7,NaN,NaN,262.4,NaN,NaN,893.8,298.4,NaN,46.5,209.6,317.4
913.9,NaN,589.4,230.2,119.8,143.9,438.7,1003.6,269.5,187.7,203.2,531.2,NaN,NaN,NaN,198.9,NaN,276.7,NaN,848.5,353.9,484.8,521.3,66.6,207.2,941.3,139.2,149.6,291.7,716.3,279.9,478.1,NaN,NaN,96.1,NaN,NaN,743.5,153,NaN,59.7,251.5,462
849.2,NaN,431.9,108.6,46.7,205.9,118,921.7,108.4,227.6,60.1,157.9,NaN,NaN,NaN,213.8,NaN,198.7,NaN,524,282.8,325.4,622.6,132.8,110.2,815.8,148.3,52.3,222,268.5,267.2,297.6,NaN,NaN,50.7,NaN,NaN,552.3,36.9,NaN,141.8,128.3,285.4
745.3,NaN,264.3,47.6,67.6,131.9,63.9,774.2,12.2,143,46.9,217.9,NaN,NaN,NaN,54.8,NaN,122.2,NaN,277,85.2,66.7,359.8,50.4,19.1,635.7,227.6,35.1,69.1,319,245.9,96.2,NaN,NaN,41.1,NaN,NaN,126.2,9.2,NaN,42.5,84.1,95.4
581.8,NaN,56.1,17.5,-0.1,52.2,0,604.8,-0.5,40.1,0,0,NaN,NaN,NaN,5.2,NaN,35.7,NaN,67,19.1,0,68.3,2.7,-2,442.5,178.9,55.7,16.3,137.9,33.2,0,NaN,NaN,35,NaN,NaN,21.6,0,NaN,17.3,54.9,0
392.5,NaN,11,0,0,0,0,409.6,0,2.6,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,0,0,0,0,54,41.2,34.9,0,0,0,0,NaN,NaN,12.8,NaN,NaN,0,0,NaN,0,-0.5,0
