time,C01,C02,C03,C04,C05,C06,C08,C09,C10,C11,C12,C13,C14,Sat_Azi,Sat_Zen,Sun_Azi,Sun_Gli,Sun_Zen,ele,C08_rad,C09_rad,C10_rad,C11_rad,C12_rad,C13_rad,C14_rad,T_a,RH,ghi
2021/2/22 22:00,0.00735,0.00015,0,0.0256,0.0353,7.50E-05,282.5975,246.205,257.005,280.72,283.32,282.8975,259.3025,137.82,43.06,69.465,135.77,138.98,22.48,0.000286769,3.85E-05,0.006284701,0.022259245,0.031105841,0.049866623,0.055843521,274.55,52,0
2021/2/23 1:00,0.00845,0.000775,0,0.0249,0.0353,0.00015,281.4725,245.9525,257.205,279.8725,282.545,281.75,258.03,137.82,43.06,95.53,128.805,100.305,22.48,0.000271622,3.79E-05,0.006328443,0.021767302,0.03052669,0.048670282,0.054442639,274.85,58,0
2021/2/23 4:00,0.109325,0.076875,0.091,0.02665,0.131375,0.079775,291.975,243.825,254.18,284.0175,287.5225,286.4425,259.5525,137.82,43.06,120.37,104.43,63.095,22.48,0.000444752,3.31E-05,0.005689303,0.024255752,0.034390347,0.053694913,0.056121372,274.45,56,97.6
2021/2/23 7:00,0.1359,0.112475,0.178075,0.028725,0.20815,0.1366,305.07,242.2275,252.2025,292.9225,297.87,296.9225,261.8025,137.82,43.06,170.195,78.745,39.725,22.48,0.000779773,2.98E-05,0.005299034,0.030271925,0.043473529,0.066101205,0.058670758,280.55,40,245
2021/2/23 10:00,0.099525,0.072775,0.08965,0.0268,0.116475,0.0672,301.77,243.6775,254.075,293.0975,298.0175,298.9725,265.805,137.82,43.06,229.44,63.525,53.995,22.48,0.000679664,3.28E-05,0.005668155,0.030399355,0.043613166,0.068728991,0.063370881,282.95,30,186
2021/2/23 13:00,0.01765,0.008775,0.001825,0.0252,0.037475,0.004775,290.47,243.9325,254.13,286.975,290.8,292.725,263.6025,137.82,43.06,258.465,69.095,89.25,22.48,0.000414693,3.33E-05,0.005678914,0.026144073,0.03710255,0.06092584,0.06075895,281.55,36,0
2021/2/23 19:00,0.033175,0.0494,0.0384,0.0502,0.06935,0.013025,284.32,245.65,256.55,282.3725,285.0225,285.6225,260.605,137.82,43.06,342.505,117.58,159.005,22.48,0.00031161,3.72E-05,0.006185535,0.023241495,0.03240521,0.052786721,0.057304018,275.85,61,0
2021/2/23 22:00,0.0082,0,0,0.02515,0.0353,7.50E-05,282.72,245.6275,256.6025,281.375,283.875,283.5475,259.31,137.82,43.06,69.03,135.415,138.74,22.48,0.000288462,3.72E-05,0.006196977,0.022645204,0.031525469,0.050553197,0.055852937,272.25,72,0
2021/2/24 1:00,0.008325,0.0005,0,0.02495,0.0353,0.00015,281.945,246.3075,257.525,280.5675,282.945,282.57,258.7325,137.82,43.06,95.22,128.46,100.1,22.48,0.000277899,3.88E-05,0.006399248,0.022170298,0.030824792,0.04952314,0.055214038,270.15,75,0
2021/2/24 4:00,0.1066,0.0754,0.09865,0.02695,0.134075,0.083075,293.5475,246.8025,258.1775,285.8175,289.0925,288.545,260.3525,137.82,43.06,120.075,104.115,62.83,22.48,0.000477651,4.00E-05,0.006545485,0.02539748,0.0356781,0.056054884,0.057026061,274.25,72,266.8
2021/2/24 7:00,0.12715,0.1131,0.19045,0.0283,0.21495,0.1427,307.1475,246.3275,258.655,296.695,301.3225,301.2975,265.63,137.82,43.06,170.165,78.41,39.36,22.48,0.000848894,3.89E-05,0.006654327,0.03312111,0.046846095,0.071794359,0.063168204,283.75,31,538
2021/2/24 10:00,0.088775,0.069225,0.09045,0.028075,0.118725,0.070525,304.5425,250.6525,262.3025,296.0925,300.6975,302.3175,266.4525,137.82,43.06,229.79,63.155,53.745,22.48,0.000762833,5.08E-05,0.00753151,0.032652591,0.046221568,0.073162348,0.064157432,286.55,22,425.5
2021/2/24 13:00,0.018775,0.010475,0.0032,0.025225,0.038725,0.005025,292.1225,250.2275,262.5025,288.9975,292.3925,294.8925,264.6325,137.82,43.06,258.81,68.755,89.105,22.48,0.000446742,4.95E-05,0.007582008,0.027498491,0.038475673,0.063563147,0.061972479,284.05,29,0
2021/2/24 19:00,0.03515,0.052675,0.040275,0.050475,0.06965,0.0134,284.9175,248.8325,259.63,283.0475,285.5475,286.3925,261.98,137.82,43.06,342.865,117.285,158.66,22.48,0.000320556,4.54E-05,0.00688062,0.023651664,0.032813581,0.05363155,0.058875427,274.15,59,0
2021/2/24 22:00,0.006825,7.50E-05,0,0.02515,0.0353,0,283.45,249.5525,259.775,281.9175,284.3725,284.095,260.68,137.82,43.06,68.595,135.06,138.5,22.48,0.000298735,4.75E-05,0.00691462,0.022967996,0.031904774,0.051136142,0.057394774,273.95,63,0
2021/2/25 1:00,0.0087,0.0004,0,0.02495,0.0353,7.50E-05,282.32,249.9325,260.0525,280.945,283.2475,282.575,259.4,137.82,43.06,94.91,128.105,99.895,22.48,0.000282977,4.86E-05,0.006980344,0.022391147,0.031051402,0.049528149,0.055953204,271.65,67,0
2021/2/25 4:00,0.1028,0.075975,0.1072,0.02695,0.14015,0.08765,295.0725,250.5275,260.275,287.125,290.495,289.87,261.98,137.82,43.06,119.78,103.8,62.565,22.48,0.000511018,5.04E-05,0.007033199,0.0262508,0.03685518,0.057577228,0.058873231,275.45,53,231
2021/2/25 7:00,0.12715,0.114275,0.1939,0.02795,0.218025,0.147425,309.1975,250.8525,261.355,298.195,302.9225,302.825,265.155,137.82,43.06,170.14,78.075,38.99,22.48,0.000922167,5.15E-05,0.007295364,0.034305703,0.048468072,0.07385298,0.062593143,282.45,36,111.5
2021/2/25 10:00,0.087475,0.0681,0.089775,0.025775,0.1186,0.07065,304.7725,252.0275,262.935,297.125,301.795,303.4475,267.7325,137.82,43.06,230.13,62.78,53.5,22.48,0.000770283,5.53E-05,0.007691794,0.033456928,0.047321114,0.074701034,0.065715603,282.85,36,85.6
2021/2/25 13:00,0.019725,0.010975,0.00365,0.02545,0.0376,0.006225,292.7725,252.4075,262.2575,289.27,292.7225,294.845,265.755,137.82,43.06,259.15,68.425,88.945,22.48,0.000460107,5.65E-05,0.007519742,0.027685116,0.038764756,0.06350422,0.063311853,281.65,39,0
2021/2/25 19:00,0.03515,0.0559,0.04365,0.051775,0.07235,0.013825,285.4725,251.4075,261.83,283.3175,285.62,286.3725,261.7275,137.82,43.06,343.215,117.005,158.315,22.48,0.000328994,5.32E-05,0.007413243,0.023817221,0.032870312,0.053609679,0.058588024,274.15,67,0
2021/2/25 22:00,0.00625,0,0,0.024775,0.0353,0.00015,283.9225,251.455,262.2275,282.2475,284.6175,284.39,260.85,137.82,43.06,68.17,134.695,138.25,22.48,0.000305529,5.34E-05,0.007512276,0.023166388,0.03209273,0.051451898,0.057583677,272.35,77,0
2021/2/26 1:00,0.009025,0.0004,0,0.025725,0.0353,0.0002,282.9725,251.53,262.555,281.52,283.7475,283.375,260.73,137.82,43.06,94.595,127.75,99.675,22.48,0.000291972,5.36E-05,0.007594772,0.022730874,0.031428655,0.050370454,0.057448619,274.15,64,0
2021/2/26 4:00,0.1079,0.080475,0.107775,0.028475,0.14215,0.0904,295.795,251.21,263.275,287.9175,291.1175,290.875,263.285,137.82,43.06,119.495,103.475,62.285,22.48,0.00052744,5.26E-05,0.007779103,0.026777355,0.037385466,0.058751412,0.060389324,273.75,68,45.8
2021/2/26 7:00,0.128425,0.11765,0.1971,0.028725,0.216825,0.14935,309.6975,250.58,263.605,298.845,303.52,303.79,265.3325,137.82,43.06,170.115,77.725,38.61,22.48,0.00094085,5.06E-05,0.007864797,0.034827538,0.049083273,0.075172521,0.062808452,279.15,45,113.8
2021/2/26 10:00,0.091525,0.06965,0.089175,0.02695,0.11715,0.0697,305.07,250.5575,263.1075,297.575,302.22,303.8425,268.2075,137.82,43.06,230.485,62.405,53.26,22.48,0.000779873,5.05E-05,0.007735878,0.033811503,0.047750812,0.075243442,0.066301533,280.55,43,115.7
2021/2/26 13:00,0.019975,0.01165,0.003875,0.02515,0.038425,0.006525,293.0725,249.9825,261.6075,289.445,293.1,295.3225,266.2775,137.82,43.06,259.49,68.095,88.8,22.48,0.000466489,4.88E-05,0.007357628,0.027805474,0.039097715,0.064096047,0.063944706,279.35,53,0
2021/2/26 19:00,0.039525,0.059275,0.045875,0.0526,0.073725,0.014075,285.42,248.4775,257.6025,282.9225,285.745,286.345,261.9275,137.82,43.06,343.565,116.715,157.965,22.48,0.000328112,4.45E-05,0.006416479,0.023575358,0.032968078,0.053579199,0.05881577,276.45,57,0
2021/2/26 22:00,0.007625,0,0,0.025175,0.0353,0.000275,283.525,248.46,256.805,281.22,284.3725,283.9475,258.8325,137.82,43.06,67.75,134.335,138.005,22.48,0.000299807,4.44E-05,0.006240954,0.022553128,0.031904745,0.050978756,0.055323835,275.65,60,0
2021/2/27 1:00,0.008525,0.000375,0,0.025525,0.0353,7.50E-05,260.105,246.3325,252.405,259.8575,260.9275,259.3775,247.7775,137.82,43.06,94.28,127.39,99.46,22.48,8.99E-05,3.89E-05,0.005338158,0.012369512,0.017345287,0.029088012,0.043922229,274.35,74,0
2021/2/27 4:00,0.1182,0.0887,0.111275,0.028675,0.144325,0.093075,295.82,246.8775,256.08,284.8975,288.495,286.995,259.1525,137.82,43.06,119.195,103.15,62.015,22.48,0.000528972,4.02E-05,0.006084483,0.024804038,0.035175006,0.054299733,0.055676774,273.85,78,89.1
2021/2/27 7:00,0.2124,0.202025,0.249825,0.04935,0.277025,0.230775,308.62,248.4525,257.0275,281.2475,282.7475,280.55,257.8525,137.82,43.06,170.095,77.385,38.23,22.48,0.000902402,4.44E-05,0.006289761,0.022793636,0.030998776,0.047775608,0.054280832,274.25,65,109.6
2021/2/27 10:00,0.237575,0.24995,0.262475,0.036775,0.20115,0.159975,296.2225,248.38,257.9525,284.4175,287.5425,287.8175,256.6325,137.82,43.06,230.845,62.025,53.005,22.48,0.000541885,4.42E-05,0.006500152,0.024583816,0.034586357,0.055424252,0.052954323,274.95,57,222.3
2021/2/27 13:00,0.01885,0.008325,0.001625,0.025775,0.0366,0.004725,289.42,250.03,260.1025,286.175,288.945,290.34,263.0825,137.82,43.06,259.84,67.765,88.65,22.48,0.000396269,4.89E-05,0.006992054,0.025626096,0.035558412,0.0581276,0.060149636,274.35,60,0
2021/2/27 19:00,0.0404,0.063025,0.04925,0.05395,0.07515,0.014225,285.22,252.5025,263.805,283.4725,285.97,287.145,260.9,137.82,43.06,343.915,116.43,157.615,22.48,0.000325062,5.69E-05,0.007916977,0.023912616,0.033144683,0.054466207,0.057638356,272.75,72,0
2021/2/27 22:00,0.0077,0,0,0.0252,0.0353,7.50E-05,283.1675,251.655,261.61,281.1975,284.1475,284.0725,260.08,137.82,43.06,67.33,133.965,137.745,22.48,0.000294725,5.40E-05,0.007358275,0.022539858,0.031732592,0.05111247,0.056712193,272.05,75,0
2021/2/28 1:00,0.008125,0.000525,0,0.025075,0.0353,7.50E-05,282.1725,252.7525,262.255,280.47,282.95,282.8725,259.8275,137.82,43.06,93.96,127.035,99.245,22.48,0.000280966,5.77E-05,0.007519081,0.022113335,0.0308286,0.049840751,0.056431138,272.15,76,0
2021/2/28 4:00,0.10445,0.0804,0.11685,0.026575,0.146575,0.092825,296.5975,252.9275,263.155,287.87,291.45,291.3475,262.7025,137.82,43.06,118.9,102.825,61.74,22.48,0.00054659,5.83E-05,0.007748127,0.026750213,0.03767677,0.059305396,0.059706846,273.15,76,208.1
2021/2/28 7:00,0.129275,0.119525,0.198675,0.0287,0.223775,0.154775,310.8175,253.6275,264.9775,298.6475,303.4725,304.1475,265.78,137.82,43.06,170.07,77.035,37.855,22.48,0.000983728,6.08E-05,0.008228705,0.03466766,0.049033238,0.075665515,0.063343856,276.75,51,446.2
2021/2/28 10:00,0.084725,0.0651,0.08895,0.02735,0.119275,0.0727,304.025,254.405,266.4775,296.4225,300.84,303.275,267.3275,137.82,43.06,231.205,61.645,52.765,22.48,0.000747082,6.37E-05,0.008641134,0.032908208,0.046363546,0.074464388,0.065222327,278.35,47,333.1
2021/2/28 13:00,0.01935,0.00995,0.002825,0.025125,0.037675,0.00615,291.5425,255.755,267.08,288.845,292.125,295.3675,265.155,137.82,43.06,260.19,67.425,88.5,22.48,0.000435346,6.90E-05,0.008811253,0.027395002,0.038242577,0.064151654,0.062593001,277.45,50,0
2021/2/28 19:00,0.044525,0.0659,0.05275,0.054975,0.076725,0.01465,284.57,256.5825,267.08,283.095,285.2725,286.6225,261.51,137.82,43.06,344.245,116.13,157.255,22.48,0.000315183,7.24E-05,0.008811216,0.023680765,0.032599359,0.053885739,0.058334261,260.65,83,0
2021/2/28 22:00,0.007275,7.50E-05,0,0.02535,0.0353,0.0003,282.9725,257.055,267.78,281.6175,283.7725,284.445,260.6775,137.82,43.06,66.91,133.6,137.49,22.48,0.000291982,7.44E-05,0.009012085,0.022789072,0.031447635,0.051511176,0.057390115,259.05,85,0
2021/3/1 1:00,0.009775,0.00045,0,0.0259,0.0353,0.00015,281.57,257.5275,268.405,280.695,282.565,283.045,260.005,137.82,43.06,93.655,126.675,99.015,22.48,0.00027291,7.65E-05,0.009194753,0.022244665,0.030541716,0.050022117,0.056629013,264.05,75,0
2021/3/1 4:00,0.106925,0.081325,0.11735,0.028025,0.1494,0.0974,296.345,258.905,270.2025,288.2675,291.3725,291.9225,262.5775,137.82,43.06,118.6,102.485,61.465,22.48,0.000540389,8.28E-05,0.009734658,0.027016902,0.037607439,0.059986237,0.059571252,264.35,79,224.6
2021/3/1 7:00,0.1306,0.120325,0.19865,0.02965,0.223525,0.155575,309.945,257.775,269.5025,298.7725,303.5225,304.7,265.65,137.82,43.06,170.06,76.68,37.475,22.48,0.00095013,7.76E-05,0.009521158,0.034768328,0.049085212,0.07643115,0.063191363,267.55,63,432.5
2021/3/1 10:00,0.1019,0.0767,0.09045,0.026025,0.119225,0.07125,302.8475,256.4275,266.855,294.8225,299.4725,301.65,266.43,137.82,43.06,231.585,61.265,52.52,22.48,0.000711123,7.17E-05,0.008747544,0.031683893,0.045017771,0.072264002,0.064126457,267.95,53,427
2021/3/1 13:00,0.0199,0.0117,0.00395,0.026275,0.0384,0.0071,290.795,257.025,267.655,287.945,291.195,294.2975,265.68,137.82,43.06,260.55,67.095,88.35,22.48,0.000421021,7.43E-05,0.008976367,0.02678733,0.037439255,0.062831483,0.063224309,266.35,58,0
2021/3/1 19:00,0.0467,0.0689,0.054,0.05635,0.07865,0.014775,283.37,256.905,267.2,281.7225,283.72,285.1975,261.8325,137.82,43.06,344.585,115.845,156.905,22.48,0.000297741,7.38E-05,0.008845563,0.022851523,0.031407924,0.052323663,0.058702627,265.45,60,0
2021/3/1 22:00,0.00765,0,0,0.02495,0.0353,7.50E-05,281.1475,257.605,268.05,280.195,282.1175,282.745,260.6025,137.82,43.06,66.505,133.235,137.22,22.48,0.000267376,7.68E-05,0.009090483,0.021953511,0.030210754,0.049706303,0.057302428,263.35,68,0
2021/3/2 1:00,0.00865,0.000525,0,0.02575,0.0353,0.000225,280.02,256.725,267.08,279.12,281.0425,281.495,260.175,137.82,43.06,93.335,126.31,98.79,22.48,0.000253082,7.30E-05,0.008811509,0.02133729,0.02942614,0.04840701,0.056818617,262.15,72,0
2021/3/2 4:00,0.1087,0.083625,0.1142,0.02715,0.146575,0.0981,295.025,253.9525,265.405,286.52,289.695,290.47,263.0525,137.82,43.06,118.305,102.165,61.185,22.48,0.000510197,6.20E-05,0.008344777,0.025856672,0.036184482,0.058278726,0.060115695,266.55,70,312.5
2021/3/2 7:00,0.131825,0.120275,0.1974,0.0302,0.222625,0.1562,309.2475,252.48,265.3025,298.6175,303.22,304.89,266.7825,137.82,43.06,170.04,76.325,37.095,22.48,0.000923981,5.68E-05,0.008316749,0.034645386,0.04877461,0.07669909,0.064558771,278.95,18,571.9
2021/3/2 10:00,0.090525,0.069025,0.089525,0.0272,0.11885,0.07235,303.8725,250.6775,263.55,296.8675,301.3675,304.25,267.55,137.82,43.06,231.96,60.88,52.28,22.48,0.000742433,5.09E-05,0.007850533,0.033255262,0.046890655,0.075806603,0.065492403,281.85,16,447.8
2021/3/2 13:00,0.0207,0.0124,0.004325,0.025025,0.0382,0.006025,291.495,250.4825,263.0275,288.85,292.37,295.77,265.1275,137.82,43.06,260.9,66.755,88.2,22.48,0.00043461,5.03E-05,0.007715469,0.027398144,0.038456671,0.064651927,0.062559039,277.75,27,0
2021/3/2 19:00,0.053175,0.07215,0.058075,0.056475,0.079725,0.0149,283.895,249.9275,260.805,282.2975,284.6975,286.0425,261.1275,137.82,43.06,344.925,115.555,156.55,22.48,0.000305372,4.86E-05,0.007160963,0.023196281,0.032154215,0.053246359,0.057898905,272.65,77,0
2021/3/2 22:00,0.0066,0,0,0.025475,0.0353,0,281.945,248.88,260.1075,280.67,283.095,283.495,260.0775,137.82,43.06,66.095,132.865,136.96,22.48,0.000277899,4.56E-05,0.006993214,0.022229922,0.030936874,0.050497337,0.056711684,271.85,90,0
2021/3/3 1:00,0.009225,0.00065,0,0.02465,0.0353,0.00015,280.675,248.08,259.2275,279.445,281.7725,281.995,259.655,137.82,43.06,93.02,125.935,98.565,22.48,0.0002613,4.34E-05,0.006786283,0.021522146,0.029957195,0.048923688,0.056244062,270.65,88,0
2021/3/3 4:00,0.120375,0.087475,0.1112,0.02685,0.14615,0.09695,294.495,247.0525,259.13,285.9675,289.4175,289.895,262.305,137.82,43.06,117.995,101.825,60.905,22.48,0.00049796,4.07E-05,0.006763582,0.025495789,0.035948657,0.057606318,0.059250818,276.05,62,145.5
2021/3/3 7:00,0.134975,0.122825,0.19195,0.028975,0.2244,0.15615,308.07,246.3,259.225,296.7725,301.795,302.8475,266.405,137.82,43.06,170.03,75.97,36.715,22.48,0.000881187,3.88E-05,0.00678581,0.033180653,0.047320371,0.073882287,0.064098494,283.45,34,596.7
2021/3/3 10:00,0.10435,0.07665,0.0901,0.026475,0.11835,0.0706,303.2,246.4325,259.4525,295.2975,300.2925,302.695,266.855,137.82,43.06,232.345,60.49,52.04,22.48,0.00072173,3.91E-05,0.006838699,0.032043365,0.045820879,0.073673953,0.064643434,285.45,30,250.2
2021/3/3 13:00,0.023725,0.014775,0.00595,0.025725,0.039775,0.007625,290.7175,246.03,257.805,287.22,290.92,293.7725,263.9775,137.82,43.06,261.26,66.415,88.055,22.48,0.000419574,3.81E-05,0.00646191,0.026305572,0.03720463,0.062191867,0.061198569,284.65,33,0
2021/3/3 19:00,0.05465,0.07495,0.0622,0.05785,0.07935,0.01495,284.245,247.23,257.8275,281.6975,284.3475,285.3475,260.525,137.82,43.06,345.265,115.26,156.185,22.48,0.000310436,4.11E-05,0.006466706,0.022837381,0.031887476,0.052488987,0.057215565,278.15,76,0
2021/3/3 22:00,0.007325,0,0,0.025275,0.0353,0,282.395,249.5575,260.175,280.875,283.445,283.87,258.9775,137.82,43.06,65.69,132.49,136.685,22.48,0.000283992,4.75E-05,0.007009499,0.022350364,0.031199916,0.050895964,0.055484793,276.25,86,0
2021/3/4 1:00,0.008475,0.00045,0,0.025225,0.0353,7.50E-05,281.3725,251.15,262.0775,279.9925,282.52,282.775,258.83,137.82,43.06,92.705,125.565,98.33,22.48,0.000270311,5.24E-05,0.007474969,0.021836618,0.030508199,0.049738078,0.055321904,276.05,86,0
2021/3/4 4:00,0.115075,0.0826,0.105025,0.028075,0.146475,0.09545,294.8175,251.8075,262.6075,286.32,289.7425,290.2925,261.38,137.82,43.06,117.695,101.485,60.615,22.48,0.000505353,5.45E-05,0.007608106,0.025725082,0.036222097,0.05806784,0.058190619,279.65,71,332.6
2021/3/4 7:00,0.133575,0.11965,0.193625,0.029275,0.224175,0.156875,309.1725,251.0525,263.4825,298.315,303.315,304.3975,265.805,137.82,43.06,170.025,75.615,36.325,22.48,0.000921238,5.21E-05,0.00783328,0.034404414,0.048875352,0.076018622,0.063376679,285.15,40,622
2021/3/4 10:00,0.0944,0.069275,0.0891,0.027275,0.12235,0.07465,303.115,251.5,263.3525,296.4475,301.0425,303.6225,266.4575,137.82,43.06,232.735,60.11,51.8,22.48,0.000719292,5.35E-05,0.00779913,0.032929234,0.046569905,0.074944488,0.064164306,285.65,40,480
2021/3/4 13:00,0.02365,0.015125,0.0064,0.02495,0.04015,0.007525,290.7,251.455,262.2075,287.3925,291.175,293.9925,264.155,137.82,43.06,261.62,66.08,87.915,22.48,0.000419012,5.34E-05,0.007506939,0.026419687,0.037422064,0.06245825,0.061407567,283.95,44,0
2021/3/4 19:00,0.0582,0.077525,0.06545,0.058025,0.08085,0.0154,284.5175,252.5575,262.805,282.495,285.02,286.325,260.555,137.82,43.06,345.59,114.97,155.83,22.48,0.000314516,5.70E-05,0.007658342,0.023315603,0.032403491,0.05355741,0.057248119,292.75,25,0
2021/3/4 22:00,0.00665,7.50E-05,0,0.0254,0.0353,7.50E-05,282.695,252.875,262.78,281.0925,283.6475,284.1675,258.8325,137.82,43.06,65.29,132.125,136.405,22.48,0.000288114,5.81E-05,0.007652015,0.022478063,0.031353023,0.051213701,0.055326118,291.75,26,0
2021/3/5 1:00,0.009375,0.000475,0,0.02495,0.0353,7.50E-05,281.72,253.3825,263.5275,280.115,282.695,283.2225,259.005,137.82,43.06,92.39,125.19,98.095,22.48,0.000274895,5.99E-05,0.007844514,0.021907418,0.030638168,0.050209186,0.055514946,288.85,35,0
2021/3/5 4:00,0.1116,0.084825,0.10865,0.02765,0.14685,0.09795,295.47,253.205,263.9775,286.6475,290.1475,290.72,261.48,137.82,43.06,117.39,101.145,60.33,22.48,0.000520244,5.93E-05,0.007962222,0.025938351,0.03656155,0.058567149,0.058307462,291.65,29,79.3
2021/3/5 7:00,0.135025,0.1235,0.1957,0.029825,0.2279,0.162375,309.5425,251.9275,263.68,298.42,303.3175,304.85,266.505,137.82,43.06,170.02,75.255,35.94,22.48,0.000935007,5.49E-05,0.007884457,0.034487968,0.04887725,0.076647396,0.064224754,296.05,12,164.6
2021/3/5 10:00,0.0989,0.07435,0.0909,0.027775,0.12395,0.078025,304.0725,250.38,262.005,295.72,300.5725,303.3,266.63,137.82,43.06,233.125,59.72,51.565,22.48,0.000748421,5.00E-05,0.007456518,0.032366989,0.046099818,0.074500555,0.064373639,297.05,12,191.8
2021/3/5 13:00,0.024075,0.01615,0.00765,0.0256,0.0408,0.009725,291.715,248.905,259.93,287.2225,290.8925,294,264.28,137.82,43.06,261.99,65.745,87.765,22.48,0.000439065,4.57E-05,0.006951401,0.026306941,0.037180789,0.062468489,0.061552313,294.75,15,0
2021/3/5 19:00,0.060525,0.08165,0.069325,0.05845,0.080475,0.015525,284.3725,250.255,261.9525,282.1475,284.6475,286.195,261.53,137.82,43.06,345.925,114.68,155.47,22.48,0.000312415,4.96E-05,0.007443291,0.023105891,0.032116023,0.053413972,0.058363499,296.75,35,0
2021/3/5 22:00,0.006025,0,0,0.025075,0.0353,0.000225,282.72,248.43,260.8275,280.7475,283.325,284.0675,259.43,137.82,43.06,64.895,131.75,136.13,22.48,0.000288462,4.43E-05,0.007166164,0.0222757,0.03110973,0.051107087,0.055985363,295.55,41,0
2021/3/6 1:00,0.008725,0.0004,0,0.02515,0.0353,7.50E-05,281.3675,245.6075,258.8,279.7475,282.22,282.6925,258.8525,137.82,43.06,92.08,124.81,97.855,22.48,0.000270243,3.71E-05,0.006687412,0.021695568,0.03028635,0.049651423,0.055343411,294.85,47,0
2021/3/6 4:00,0.119025,0.089975,0.111975,0.027525,0.14935,0.09995,295.3675,245.9025,258.8825,286.295,289.9975,290.745,262.0825,137.82,43.06,117.085,100.805,60.045,22.48,0.000517723,3.78E-05,0.006706563,0.025708317,0.036435675,0.05859549,0.058989176,300.85,34,332.2
2021/3/6 7:00,0.140575,0.127825,0.191025,0.028025,0.2237,0.158825,308.97,244.9525,258.5575,297.1975,302.625,303.995,266.8,137.82,43.06,170.02,74.895,35.545,22.48,0.000913727,3.56E-05,0.006632605,0.033513698,0.048162728,0.075454295,0.064579943,303.95,22,664.1
2021/3/6 10:00,0.10685,0.08115,0.091225,0.0273,0.120525,0.073075,304.07,242.1025,256.73,295.3975,300.7425,303.25,266.9575,137.82,43.06,233.525,59.325,51.325,22.48,0.00074832,2.96E-05,0.006224992,0.032119577,0.04626681,0.074430772,0.064769324,307.15,14,472.2
2021/3/6 13:00,0.023925,0.015625,0.006625,0.025525,0.040275,0.00925,292.05,240.8075,254.2775,287.0975,291.2725,294.15,264.0025,137.82,43.06,262.355,65.405,87.625,22.48,0.000445823,2.72E-05,0.005708754,0.026224932,0.037506337,0.062651236,0.061234375,305.25,20,0
2021/3/6 19:00,0.064575,0.08515,0.074,0.05915,0.0826,0.01595,284.6475,239.8025,250.7275,281.4225,284.6175,285.5175,259.7275,137.82,43.06,346.245,114.38,155.11,22.48,0.000316502,2.54E-05,0.005021929,0.022673022,0.032093073,0.052672078,0.056319054,293.95,65,0
